t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,steer_input,direction,rep,ay_target,swa_calib_deg
492.8361505512148,1781612148.649333,1.2620470523834229,-2.1927490234375,9.817974090576172,6.178151124913711e-06,0.0001887037797132507,-0.0937010869383812,0.0,3.2,-0.20347,right,2,2.0,-7.121
492.8461505509913,1781612148.658838,1.2631158828735352,-2.1942474842071533,9.817895889282227,9.904612852551509e-06,6.698771903757006e-05,-0.09371224790811539,0.0,3.21,-0.20347,right,2,2.0,-7.121
492.8561505507678,1781612148.668842,1.2626227140426636,-2.1944587230682373,9.817004203796387,1.4031681530468632e-05,-3.837353870039806e-05,-0.09372314810752869,0.0,3.22,-0.20347,right,2,2.0,-7.121
492.86615055054426,1781612148.6790638,1.2632339000701904,-2.197124719619751,9.815431594848633,1.7988390027312562e-05,-0.0001195226504933089,-0.0937337726354599,0.0,3.23,-0.20347,right,2,2.0,-7.121
492.87615055032074,1781612148.6897256,1.263810634613037,-2.1986656188964844,9.813528060913086,2.1244663003017195e-05,-0.00017186568584293127,-0.09374415874481201,0.0,3.24,-0.20347,right,2,2.0,-7.121
492.8861505500972,1781612148.700246,1.263026475906372,-2.2000315189361572,9.811349868774414,2.4027045583352447e-05,-0.00019399529264774173,-0.093754343688488,0.0,3.25,-0.20347,right,2,2.0,-7.121
492.8961505498737,1781612148.7107382,1.2623538970947266,-2.200308084487915,9.809115409851074,2.579250212875195e-05,-0.0001878256443887949,-0.09376431256532669,0.0,3.2600000000000002,-0.20347,right,2,2.0,-7.121
492.9061505496502,1781612148.7205546,1.263791561126709,-2.204197645187378,9.807069778442383,2.6783729481394403e-05,-0.00015751668252050877,-0.09377406537532806,0.0,3.27,-0.20347,right,2,2.0,-7.121
492.9161505494267,1781612148.7310603,1.2623066902160645,-2.203169822692871,9.805609703063965,2.6975898435921408e-05,-0.00010847231169464067,-0.09378369897603989,0.0,3.2800000000000002,-0.20347,right,2,2.0,-7.121
492.92615054920316,1781612148.741206,1.2635663747787476,-2.2058663368225098,9.80434513092041,2.6188010451733135e-05,-4.835864092456177e-05,-0.09379314631223679,0.0,3.29,-0.20347,right,2,2.0,-7.121
492.93615054897964,1781612148.751369,1.2625930309295654,-2.2071542739868164,9.803690910339355,2.4631041014799848e-05,1.6135441910591908e-05,-0.0938025712966919,0.0,3.3000000000000003,-0.20347,right,2,2.0,-7.121
492.9461505487561,1781612148.7628775,1.2642052173614502,-2.208712577819824,9.803718566894531,2.2424970666179433e-05,7.892577559687197e-05,-0.09381188452243805,0.0,3.31,-0.20347,right,2,2.0,-7.121
492.9561505485326,1781612148.7733822,1.2640659809112549,-2.210022211074829,9.80414867401123,2.055691038549412e-05,0.00013389797823037952,-0.09382106363773346,0.0,3.3200000000000003,-0.20347,right,2,2.0,-7.121
492.9661505483091,1781612148.7828813,1.2643251419067383,-2.211388349533081,9.804960250854492,1.878487273643259e-05,0.00017716281581670046,-0.09383014589548111,0.0,3.33,-0.20347,right,2,2.0,-7.121
492.97615054808557,1781612148.7933455,1.264935851097107,-2.2116637229919434,9.806081771850586,1.729531322780531e-05,0.000206674900255166,-0.09383918344974518,0.0,3.34,-0.20347,right,2,2.0,-7.121
492.98615054786205,1781612148.803853,1.2654590606689453,-2.2142207622528076,9.807353019714355,1.5967974832165055e-05,0.00022127271222416312,-0.09384814649820328,0.0,3.35,-0.20347,right,2,2.0,-7.121
492.99615054763854,1781612148.8141031,1.2657818794250488,-2.215616226196289,9.808562278747559,1.4817366718489211e-05,0.0002217897999798879,-0.09385698288679123,0.0,3.36,-0.20347,right,2,2.0,-7.121
493.006150547415,1781612148.8242843,1.2666218280792236,-2.217089891433716,9.809707641601562,1.4403026398213115e-05,0.00020983556169085205,-0.09386572986841202,0.0,3.37,-0.20347,right,2,2.0,-7.121
493.0161505471915,1781612148.8347852,1.2658193111419678,-2.217242479324341,9.810461044311523,1.4500382349069696e-05,0.00018779197125695646,-0.09387445449829102,0.0,3.38,-0.20347,right,2,2.0,-7.121
493.026150546968,1781612148.8458858,1.2669845819473267,-2.221022129058838,9.811028480529785,1.4939625543775037e-05,0.00015918267308734357,-0.0938829854130745,0.0,3.39,-0.20347,right,2,2.0,-7.121
493.03615054674447,1781612148.8561702,1.2665640115737915,-2.221245527267456,9.811380386352539,1.5554393030470237e-05,0.000128204032080248,-0.09389146417379379,0.0,3.4,-0.20347,right,2,2.0,-7.121
493.04615054652095,1781612148.8666208,1.26715087890625,-2.22270131111145,9.811344146728516,1.670409801590722e-05,9.734975901665166e-05,-0.0938999280333519,0.0,3.41,-0.20347,right,2,2.0,-7.121
493.05615054629743,1781612148.8771367,1.2657692432403564,-2.223945379257202,9.811178207397461,1.8167675079894252e-05,6.980774196563289e-05,-0.09390830993652344,0.0,3.42,-0.20347,right,2,2.0,-7.121
493.0661505460739,1781612148.8873143,1.2660609483718872,-2.2242462635040283,9.810769081115723,1.988223630178254e-05,4.78741894767154e-05,-0.09391658753156662,0.0,3.43,-0.20347,right,2,2.0,-7.121
493.0761505458504,1781612148.8988273,1.2664114236831665,-2.2280192375183105,9.810115814208984,2.0886349375359714e-05,3.2528332667425275e-05,-0.09392483532428741,0.0,3.44,-0.20347,right,2,2.0,-7.121
493.0861505456269,1781612148.909146,1.265556812286377,-2.228200912475586,9.809464454650879,2.1812666091136634e-05,2.4614701032987796e-05,-0.09393300861120224,0.0,3.45,-0.20347,right,2,2.0,-7.121
493.09615054540336,1781612148.9192672,1.2647162675857544,-2.228386402130127,9.808917045593262,2.2837630240246654e-05,2.3986754968063906e-05,-0.0939411148428917,0.0,3.46,-0.20347,right,2,2.0,-7.121
493.10615054517984,1781612148.9297748,1.2659578323364258,-2.232227325439453,9.808277130126953,2.346900691918563e-05,2.9878307032049634e-05,-0.09394913166761398,0.0,3.47,-0.20347,right,2,2.0,-7.121
493.1161505449563,1781612148.9392989,1.2646063566207886,-2.232365846633911,9.807962417602539,2.3608066840097308e-05,4.113706017960794e-05,-0.09395713359117508,0.0,3.48,-0.20347,right,2,2.0,-7.121
493.1261505447328,1781612148.9498057,1.2630623579025269,-2.2324767112731934,9.807559967041016,2.3293074264074676e-05,5.594516187557019e-05,-0.09396512061357498,0.0,3.49,-0.20347,right,2,2.0,-7.121
493.1361505445093,1781612148.9593081,1.2655444145202637,-2.2364304065704346,9.80738639831543,2.279612272104714e-05,7.244335574796423e-05,-0.09397301822900772,0.0,3.5,-0.20347,right,2,2.0,-7.121
493.1461505442858,1781612148.9695208,1.2624603509902954,-2.235240936279297,9.807459831237793,2.2313815861707553e-05,8.902504487195984e-05,-0.09398090094327927,0.0,3.5100000000000002,-0.20347,right,2,2.0,-7.121
493.15615054406226,1781612148.9800417,1.2644745111465454,-2.23913836479187,9.807503700256348,2.1341171304811724e-05,0.0001039811031660065,-0.09398875385522842,0.0,3.52,-0.20347,right,2,2.0,-7.121
493.16615054383874,1781612148.9905386,1.2630679607391357,-2.2392430305480957,9.807705879211426,2.0456540369195864e-05,0.00011665556667139754,-0.09399651736021042,0.0,3.5300000000000002,-0.20347,right,2,2.0,-7.121
493.1761505436152,1781612149.001054,1.2617043256759644,-2.2393417358398438,9.8079833984375,1.9781973605859093e-05,0.00012557934678625315,-0.09400433301925659,0.0,3.54,-0.20347,right,2,2.0,-7.121
493.1861505433917,1781612149.0121276,1.264100432395935,-2.2432620525360107,9.80830192565918,1.929179961734917e-05,0.0001307549246121198,-0.09401200711727142,0.0,3.5500000000000003,-0.20347,right,2,2.0,-7.121
493.1961505431682,1781612149.0225353,1.261865496635437,-2.243283271789551,9.80864143371582,1.914793574542273e-05,0.00013204230344854295,-0.09401968866586685,0.0,3.56,-0.20347,right,2,2.0,-7.121
493.20615054294467,1781612149.0330362,1.2616232633590698,-2.2435123920440674,9.808816909790039,1.9260920453234576e-05,0.00012979627354070544,-0.09402734786272049,0.0,3.5700000000000003,-0.20347,right,2,2.0,-7.121
493.21615054272115,1781612149.0431738,1.2626546621322632,-2.2473154067993164,9.809110641479492,1.92659081221791e-05,0.0001248868793481961,-0.09403492510318756,0.0,3.58,-0.20347,right,2,2.0,-7.121
493.22615054249763,1781612149.0534122,1.2612566947937012,-2.2474300861358643,9.809239387512207,1.969847289728932e-05,0.00011819308565463871,-0.09404244273900986,0.0,3.59,-0.20347,right,2,2.0,-7.121
493.2361505422741,1781612149.063922,1.2604094743728638,-2.2476117610931396,9.809396743774414,2.030273390118964e-05,0.0001105215706047602,-0.09404991567134857,0.0,3.6,-0.20347,right,2,2.0,-7.121
493.2461505420506,1781612149.0741434,1.261096477508545,-2.251394271850586,9.809344291687012,2.0580007912940346e-05,0.00010227368329651654,-0.09405737370252609,0.0,3.61,-0.20347,right,2,2.0,-7.121
493.2561505418271,1781612149.0846126,1.2600164413452148,-2.250427007675171,9.809258460998535,2.1070101865916513e-05,9.480208245804533e-05,-0.09406474977731705,0.0,3.62,-0.20347,right,2,2.0,-7.121
493.26615054160357,1781612149.095128,1.2601079940795898,-2.2541604042053223,9.80923843383789,2.1283061869326048e-05,8.882260590326041e-05,-0.09407206624746323,0.0,3.63,-0.20347,right,2,2.0,-7.121
493.27615054138005,1781612149.1052768,1.2581347227096558,-2.2531070709228516,9.809070587158203,2.1586340153589845e-05,8.455200440948829e-05,-0.09407933056354523,0.0,3.64,-0.20347,right,2,2.0,-7.121
501.88615034893155,1781612158.0832944,2.094733715057373,-0.0015508728101849556,9.8116455078125,8.205854101106524e-06,2.6254761905875057e-05,6.191329885041341e-05,0.0,0.0,0.0,right,3,2.0,-7.121
501.89615034870803,1781612158.0937996,2.0853164196014404,-0.0007690470083616674,9.81160831451416,2.2799636667514278e-07,2.61489549302496e-05,6.691608723485842e-05,0.0,0.01,0.0,right,3,2.0,-7.121
501.9061503484845,1781612158.104006,2.0871357917785645,-0.00046402044245041907,9.811546325683594,-6.431218480429379e-06,2.5736613679328002e-05,7.18807932571508e-05,0.0,0.02,0.0,right,3,2.0,-7.121
501.916150348261,1781612158.114104,2.088855504989624,0.006918968167155981,9.811622619628906,1.3165770724299364e-05,2.5751465727807954e-05,5.570604116655886e-05,0.0,0.03,0.0,right,3,2.0,-7.121
501.9261503480375,1781612158.125193,2.079606771469116,-0.00033984854235313833,9.811606407165527,3.934500455216039e-06,2.5802268282859586e-05,6.0689824749715626e-05,0.0,0.04,0.0,right,3,2.0,-7.121
501.93615034781396,1781612158.1358035,2.0820436477661133,-0.0017486492870375514,9.811697006225586,-4.649826223612763e-06,2.6020943550975062e-05,6.56181073281914e-05,0.0,0.05,0.0,right,3,2.0,-7.121
501.94615034759045,1781612158.1463025,2.0833539962768555,0.0002539505949243903,9.811646461486816,-1.1661873941193335e-05,2.599628351163119e-05,7.056807953631505e-05,0.0,0.06,0.0,right,3,2.0,-7.121
501.95615034736693,1781612158.1568098,2.0743329524993896,0.006450721528381109,9.811676025390625,8.239230737672187e-06,2.6076158974319696e-05,5.446616705739871e-05,0.0,0.07,0.0,right,3,2.0,-7.121
501.9661503471434,1781612158.1668875,2.076202392578125,-0.0006055361591279507,9.81164836883545,-1.3753027872098755e-07,2.5864374038064852e-05,5.9412857808638364e-05,0.0,0.08,0.0,right,3,2.0,-7.121
501.9761503469199,1781612158.1780128,2.0786380767822266,-0.0016800074372440577,9.811606407165527,-7.141215519368416e-06,2.5777366317925043e-05,6.435436807805672e-05,0.0,0.09,0.0,right,3,2.0,-7.121
501.9861503466964,1781612158.1890612,2.0687408447265625,-0.0002952019567601383,9.811592102050781,-1.2451718248485122e-05,2.5734352675499395e-05,6.932664837222546e-05,0.0,0.1,0.0,right,3,2.0,-7.121
501.99615034647286,1781612158.1996243,2.0701634883880615,0.008441803976893425,9.811633110046387,8.748726941121276e-06,2.5811439627432264e-05,5.334708475857042e-05,0.0,0.11,0.0,right,3,2.0,-7.121
502.00615034624934,1781612158.2101333,2.0736172199249268,-0.0017140075797215104,9.811567306518555,1.9823432921839412e-06,2.5534041924402118e-05,5.828437861055136e-05,0.0,0.12,0.0,right,3,2.0,-7.121
502.0161503460258,1781612158.2202206,2.062933921813965,-0.00042804068652912974,9.811614036560059,-4.6681366256962065e-06,2.5705123334773816e-05,6.322519038803875e-05,0.0,0.13,0.0,right,3,2.0,-7.121
502.0261503458023,1781612158.231091,2.065747022628784,-0.001503723324276507,9.811651229858398,-9.853807569015771e-06,2.5647961592767388e-05,6.813701475039124e-05,0.0,0.14,0.0,right,3,2.0,-7.121
502.0361503455788,1781612158.241278,2.06300687789917,0.008337371982634068,9.811572074890137,1.0699087397370022e-05,2.5553328669047914e-05,5.243930718279444e-05,0.0,0.15,0.0,right,3,2.0,-7.121
502.0461503453553,1781612158.2517931,2.067671298980713,-0.0017800641944631934,9.811676979064941,3.28090027323924e-06,2.5641347747296095e-05,5.736538514611311e-05,0.0,0.16,0.0,right,3,2.0,-7.121
502.05615034513175,1781612158.2628465,2.0543923377990723,-0.0003224298998247832,9.811609268188477,-3.5869995826942613e-06,2.5571394871803932e-05,6.229468272067606e-05,0.0,0.17,0.0,right,3,2.0,-7.121
502.06615034490824,1781612158.2729187,2.0584123134613037,-0.0015114841517060995,9.811638832092285,-8.954466466093436e-06,2.5891711629810743e-05,6.72353635309264e-05,0.0,0.18,0.0,right,3,2.0,-7.121
502.0761503446847,1781612158.284213,2.0558016300201416,0.008199949748814106,9.81159782409668,1.1106745660072193e-05,2.5961238861782476e-05,5.181653978070244e-05,0.0,0.19,0.0,right,3,2.0,-7.121
502.0861503444612,1781612158.2935498,2.0605053901672363,-0.00196016114205122,9.811677932739258,3.2558209568378516e-06,2.595598743937444e-05,5.677052467945032e-05,0.0,0.2,0.0,right,3,2.0,-7.121
502.0961503442377,1781612158.3040566,2.047153949737549,-0.00023097528901416808,9.811640739440918,-3.4683646390476497e-06,2.5943889340851456e-05,6.166797538753599e-05,0.0,0.21,0.0,right,3,2.0,-7.121
502.10615034401417,1781612158.3145723,2.0512545108795166,-0.0014950437471270561,9.811574935913086,-8.885222086973954e-06,2.6078301743837073e-05,6.662629311904311e-05,0.0,0.22,0.0,right,3,2.0,-7.121
502.11615034379065,1781612158.3240702,2.0486416816711426,0.008140906691551208,9.811619758605957,1.0719955753302202e-05,2.5997029297286645e-05,5.146413604961708e-05,0.0,0.23,0.0,right,3,2.0,-7.121
502.12615034356713,1781612158.3344445,2.0533478260040283,-0.0019220620160922408,9.811622619628906,2.8948102226422634e-06,2.5852727048913948e-05,5.63660723855719e-05,0.0,0.24,0.0,right,3,2.0,-7.121
502.1361503433436,1781612158.3449528,2.0399765968322754,-0.00027479627169668674,9.811566352844238,-4.321511823945912e-06,2.558710184530355e-05,6.133256829343736e-05,0.0,0.25,0.0,right,3,2.0,-7.121
502.1461503431201,1781612158.3551903,2.0437724590301514,-0.00040529342368245125,9.81161117553711,-9.816344572755042e-06,2.544239760027267e-05,6.624088564421982e-05,0.0,0.26,0.0,right,3,2.0,-7.121
502.1561503428966,1781612158.3654525,2.0460739135742188,4.011589680885663e-06,9.811629295349121,-1.3322671293281019e-05,2.545838287915103e-05,7.106788689270616e-05,0.0,0.27,0.0,right,3,2.0,-7.121
502.16615034267306,1781612158.3759596,2.0361168384552,0.0059766629710793495,9.811569213867188,9.054372640093789e-06,2.5331934011774138e-05,5.5204374802997336e-05,0.0,0.28,0.0,right,3,2.0,-7.121
502.17615034244955,1781612158.386464,2.038451671600342,-0.0004181410768069327,9.811616897583008,2.971845788124483e-06,2.5304607333964668e-05,6.0048765590181574e-05,0.0,0.29,0.0,right,3,2.0,-7.121
502.18615034222603,1781612158.396971,2.036569356918335,-0.00037877418799325824,9.811643600463867,-2.407647343716235e-06,2.5638464649091475e-05,6.49059729767032e-05,0.0,0.3,0.0,right,3,2.0,-7.121
502.1961503420025,1781612158.4074862,2.040290355682373,-0.0015990561805665493,9.811619758605957,-6.847903932793997e-06,2.560514803917613e-05,6.976216536713764e-05,0.0,0.31,0.0,right,3,2.0,-7.121
502.206150341779,1781612158.4189935,2.0276694297790527,0.007326517254114151,9.81159496307373,1.3894766198063735e-05,2.5576153348083608e-05,5.4140858992468566e-05,0.0,0.32,0.0,right,3,2.0,-7.121
502.2161503415555,1781612158.4288695,2.0312373638153076,-0.0005437774234451354,9.811649322509766,6.537480203405721e-06,2.554969432821963e-05,5.92836549913045e-05,0.0,0.33,0.0,right,3,2.0,-7.121
502.22615034133196,1781612158.4388723,2.0336785316467285,-0.002660697093233466,9.811516761779785,-7.589689516862563e-07,2.5350636860821396e-05,6.416204996639863e-05,0.0,0.34,0.0,right,3,2.0,-7.121
502.23615034110844,1781612158.4491355,2.0239145755767822,0.0005726367817260325,9.811558723449707,-6.664431566605344e-06,2.5043163986993022e-05,6.905094778630883e-05,0.0,0.35000000000000003,0.0,right,3,2.0,-7.121
502.2461503408849,1781612158.4588888,2.025259256362915,0.008180816657841206,9.811623573303223,1.2525508282124065e-05,2.5081979401875287e-05,5.333567605703138e-05,0.0,0.36,0.0,right,3,2.0,-7.121
502.2561503406614,1781612158.4693978,2.0243778228759766,-0.0017482101684436202,9.811599731445312,3.9990641198528465e-06,2.5090437702601776e-05,5.817823330289684e-05,0.0,0.37,0.0,right,3,2.0,-7.121
502.2661503404379,1781612158.479906,2.0276739597320557,-0.002005368936806917,9.811683654785156,-4.15337854065001e-06,2.550988574512303e-05,6.299532833509147e-05,0.0,0.38,0.0,right,3,2.0,-7.121
502.2761503402144,1781612158.4904153,2.015493154525757,-0.00012110899115214124,9.811659812927246,-1.0277913133904804e-05,2.5735767849255353e-05,6.785357982153073e-05,0.0,0.39,0.0,right,3,2.0,-7.121
502.28615033999085,1781612158.5009246,2.0182156562805176,0.008172820322215557,9.811551094055176,9.326143299404066e-06,2.5606592316762544e-05,5.224860433372669e-05,0.0,0.4,0.0,right,3,2.0,-7.121
502.29615033976734,1781612158.5111816,2.021608829498291,-0.0019165596459060907,9.811601638793945,8.929628734222206e-07,2.5551578801241703e-05,5.7093737268587574e-05,0.0,0.41000000000000003,0.0,right,3,2.0,-7.121
502.3061503395438,1781612158.5223358,2.010911464691162,-0.0003461519372649491,9.811599731445312,-6.502546966657974e-06,2.5399838705197908e-05,6.187597318785265e-05,0.0,0.42,0.0,right,3,2.0,-7.121
502.3161503393203,1781612158.5321047,2.0138092041015625,-0.0015141830081120133,9.811556816101074,-1.1975645975326188e-05,2.530873825890012e-05,6.666217086603865e-05,0.0,0.43,0.0,right,3,2.0,-7.121
502.3261503390968,1781612158.5421977,2.0110607147216797,0.00827805045992136,9.811602592468262,8.62668821355328e-06,2.5289133191108704e-05,5.123787923366763e-05,0.0,0.44,0.0,right,3,2.0,-7.121
502.33615033887327,1781612158.5537024,2.015767812728882,-0.0013854422140866518,9.811565399169922,1.4632041711593047e-06,2.530971323722042e-05,5.611496089841239e-05,0.0,0.45,0.0,right,3,2.0,-7.121
502.34615033864975,1781612158.5632095,2.0026299953460693,-0.0007066471735015512,9.811570167541504,-4.8444103413203266e-06,2.5226425350410864e-05,6.089176531531848e-05,0.0,0.46,0.0,right,3,2.0,-7.121
502.35615033842623,1781612158.5737152,2.006335973739624,-0.00029434941825456917,9.811575889587402,-9.390569175593555e-06,2.504543044778984e-05,6.574286089744419e-05,0.0,0.47000000000000003,0.0,right,3,2.0,-7.121
502.3661503382027,1781612158.5842226,2.0088276863098145,0.005890221334993839,9.811595916748047,1.1098914001195226e-05,2.5006957002915442e-05,5.069742474006489e-05,0.0,0.48,0.0,right,3,2.0,-7.121
502.3761503379792,1781612158.5943515,1.9986521005630493,-0.0005133029189892113,9.811593055725098,3.7184267966949847e-06,2.5157572963507846e-05,5.556384348892607e-05,0.0,0.49,0.0,right,3,2.0,-7.121
502.3861503377557,1781612158.6048582,2.001082420349121,-0.0005027063307352364,9.811663627624512,-2.9394486773526296e-06,2.515644700906705e-05,6.039120489731431e-05,-0.0,0.5,-0.0,right,3,2.0,-7.121
502.39615033753216,1781612158.6149824,1.9994059801101685,-0.012777662836015224,9.811604499816895,-5.932076965109445e-05,2.5132021619356237e-05,4.448071922524832e-05,-1.356466666666668,0.51,-0.013564666666666681,right,3,2.0,-7.121
502.40615033730865,1781612158.6255696,2.002338409423828,-0.03106975182890892,9.811637878417969,-0.0002633931580930948,2.523692455724813e-05,-7.062467193463817e-05,-1.356466666666668,0.52,-0.027129333333333363,right,3,2.0,-7.121
502.4161503370851,1781612158.636079,1.9920318126678467,-0.0908983126282692,9.811564445495605,-0.0006979498430155218,2.4821873012115248e-05,-0.00031658101943321526,-1.3564666666666672,0.53,-0.040694000000000036,right,3,2.0,-7.121
502.4261503368616,1781612158.6462824,1.9942114353179932,-0.15185190737247467,9.81152057647705,-0.0013653672067448497,2.4247941837529652e-05,-0.0007461410132236779,-1.356466666666669,0.54,-0.054258666666666726,right,3,2.0,-7.121
502.4361503366381,1781612158.656779,1.9912316799163818,-0.22376365959644318,9.811360359191895,-0.002234929008409381,2.3311249606194906e-05,-0.001409706543199718,-1.3564666666666676,0.55,-0.0678233333333334,right,3,2.0,-7.121
502.4461503364146,1781612158.6678267,1.989319920539856,-0.30617451667785645,9.811341285705566,-0.003252120688557625,2.248836972285062e-05,-0.0023545834701508284,-1.356466666666667,0.56,-0.08138800000000007,right,3,2.0,-7.121
502.45615033619106,1781612158.677332,1.9866783618927002,-0.3956076502799988,9.811311721801758,-0.0043520815670490265,2.2477222955785692e-05,-0.003625479992479086,-1.3564666666666696,0.5700000000000001,-0.09495266666666677,right,3,2.0,-7.121
502.46615033596754,1781612158.6878424,1.9832922220230103,-0.4939342439174652,9.811285018920898,-0.0054688835516572,2.352005867578555e-05,-0.005263552535325289,-1.356466666666653,0.58,-0.1085173333333333,right,3,2.0,-7.121
502.476150335744,1781612158.6989477,1.979810357093811,-0.6003912687301636,9.81124496459961,-0.006543456576764584,2.6469499061931856e-05,-0.007307311054319143,-1.3564666666666683,0.59,-0.12208199999999998,right,3,2.0,-7.121
502.4861503355205,1781612158.7091835,1.9754579067230225,-0.7160174250602722,9.811269760131836,-0.0075298212468624115,3.155952435918152e-05,-0.009791933000087738,-1.3564666666666656,0.6,-0.13564666666666664,right,3,2.0,-7.121
502.496150335297,1781612158.7188249,1.9693329334259033,-0.8398774862289429,9.811232566833496,-0.00839844811707735,3.977078085881658e-05,-0.012750232592225075,-1.3564666666666696,0.61,-0.14921133333333333,right,3,2.0,-7.121
502.50615033507347,1781612158.729465,1.9638597965240479,-0.9743545055389404,9.811076164245605,-0.009136651642620564,5.1513339712983e-05,-0.016212737187743187,-1.3564666666666696,0.62,-0.16277600000000003,right,3,2.0,-7.121
502.51615033484995,1781612158.7389922,1.9564052820205688,-1.1198904514312744,9.811049461364746,-0.009747405536472797,6.783242133678868e-05,-0.020207662135362625,-1.356466666666664,0.63,-0.17634066666666667,right,3,2.0,-7.121
502.52615033462644,1781612158.7495165,1.947640299797058,-1.274864673614502,9.810851097106934,-0.010246907360851765,8.880841778591275e-05,-0.024761708453297615,-1.3564666666666696,0.64,-0.18990533333333337,right,3,2.0,-7.121
502.5361503344029,1781612158.7600253,1.9369457960128784,-1.441382884979248,9.810608863830566,-0.01066009234637022,0.00011515398364281282,-0.02989945001900196,-1.356466666666664,0.65,-0.20347,right,3,2.0,-7.121
502.5461503341794,1781612158.770533,1.9387929439544678,-1.250629186630249,9.809170722961426,-0.00900917500257492,0.00012164729560026899,-0.03481118008494377,0.0,0.66,-0.20347,right,3,2.0,-7.121
502.5561503339559,1781612158.7810476,1.9396992921829224,-1.1333690881729126,9.808791160583496,-0.006057039834558964,0.00011408619320718572,-0.03945162147283554,0.0,0.67,-0.20347,right,3,2.0,-7.121
502.56615033373237,1781612158.7911358,1.9393702745437622,-1.0729882717132568,9.809426307678223,-0.0025182573590427637,9.892156231217086e-05,-0.04379705712199211,0.0,0.68,-0.20347,right,3,2.0,-7.121
502.57615033350885,1781612158.8012147,1.9398776292800903,-1.0557643175125122,9.81059741973877,0.0009964187629520893,8.140741556417197e-05,-0.047840241342782974,0.0,0.6900000000000001,-0.20347,right,3,2.0,-7.121
502.58615033328533,1781612158.8112934,1.9393223524093628,-1.064290165901184,9.811875343322754,0.004017481114715338,6.571700214408338e-05,-0.05158555507659912,0.0,0.7000000000000001,-0.20347,right,3,2.0,-7.121
502.5961503330618,1781612158.8218012,1.9389827251434326,-1.0916507244110107,9.812665939331055,0.00623217411339283,5.335536116035655e-05,-0.05504489690065384,0.0,0.71,-0.20347,right,3,2.0,-7.121
502.6061503328383,1781612158.832103,1.938347578048706,-1.125645637512207,9.813146591186523,0.007484820671379566,4.579572851071134e-05,-0.05823482945561409,0.0,0.72,-0.20347,right,3,2.0,-7.121
502.6161503326148,1781612158.8426187,1.9378511905670166,-1.1624313592910767,9.812957763671875,0.007760417181998491,4.192527921986766e-05,-0.06117340177297592,0.0,0.73,-0.20347,right,3,2.0,-7.121
502.62615033239126,1781612158.854122,1.936163067817688,-1.1977494955062866,9.812475204467773,0.007159605156630278,4.097133205505088e-05,-0.06387887895107269,0.0,0.74,-0.20347,right,3,2.0,-7.121
502.63615033216774,1781612158.8646283,1.9361767768859863,-1.2314419746398926,9.811538696289062,0.005865092389285564,4.195463770884089e-05,-0.06636830419301987,0.0,0.75,-0.20347,right,3,2.0,-7.121
502.6461503319442,1781612158.875135,1.9354743957519531,-1.2597218751907349,9.810554504394531,0.004106565378606319,4.30975342169404e-05,-0.06865696609020233,0.0,0.76,-0.20347,right,3,2.0,-7.121
502.6561503317207,1781612158.88521,1.934027075767517,-1.28384268283844,9.809608459472656,0.002129645086824894,4.4228847400518134e-05,-0.07075824588537216,0.0,0.77,-0.20347,right,3,2.0,-7.121
502.6661503314972,1781612158.896534,1.9327322244644165,-1.3039941787719727,9.809056282043457,0.0001642648276174441,4.46729754912667e-05,-0.07268353551626205,0.0,0.78,-0.20347,right,3,2.0,-7.121
502.6761503312737,1781612158.9060488,1.9324047565460205,-1.3259217739105225,9.808868408203125,-0.0015971368411555886,4.478016126086004e-05,-0.07444299757480621,0.0,0.79,-0.20347,right,3,2.0,-7.121
502.68615033105016,1781612158.9164443,1.9302500486373901,-1.3445316553115845,9.809087753295898,-0.0030116718262434006,4.502686351770535e-05,-0.07604588568210602,0.0,0.8,-0.20347,right,3,2.0,-7.121
502.69615033082664,1781612158.9264472,1.9301209449768066,-1.3665212392807007,9.809412956237793,-0.003994212485849857,4.536956112133339e-05,-0.07750054448843002,0.0,0.81,-0.20347,right,3,2.0,-7.121
502.7061503306031,1781612158.9369533,1.927162766456604,-1.3868130445480347,9.809966087341309,-0.0045158169232308865,4.6574608859373257e-05,-0.07881581038236618,0.0,0.8200000000000001,-0.20347,right,3,2.0,-7.121
502.7161503303796,1781612158.9464617,1.9277669191360474,-1.4143502712249756,9.810500144958496,-0.004598791245371103,4.8808753490448e-05,-0.07999991625547409,0.0,0.8300000000000001,-0.20347,right,3,2.0,-7.121
502.7261503301561,1781612158.9569674,1.9243568181991577,-1.439172625541687,9.810937881469727,-0.004304751753807068,5.222157415119e-05,-0.08106200397014618,0.0,0.84,-0.20347,right,3,2.0,-7.121
502.73615032993257,1781612158.967302,1.92440927028656,-1.469760537147522,9.811243057250977,-0.003723242087289691,5.677271474269219e-05,-0.08201155066490173,0.0,0.85,-0.20347,right,3,2.0,-7.121
502.74615032970905,1781612158.9778116,1.9220185279846191,-1.498305320739746,9.811264991760254,-0.002955880481749773,6.215456232894212e-05,-0.08285795897245407,0.0,0.86,-0.20347,right,3,2.0,-7.121
502.75615032948554,1781612158.987865,1.9203611612319946,-1.5293229818344116,9.811256408691406,-0.0021068458445370197,6.833953375462443e-05,-0.08361124992370605,0.0,0.87,-0.20347,right,3,2.0,-7.121
