t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
724.1761453803629,1781612389.7396321,1.946177363395691,-0.0005383266834542155,9.811600685119629,-9.50129015109269e-06,2.4740989829297177e-05,6.096448123571463e-05,0.0,3.24,60
724.1861453801394,1781612389.7499044,1.9339574575424194,0.0066686104983091354,9.811476707458496,9.12963969312841e-06,2.4773695258772932e-05,4.6341068809852004e-05,0.0,3.25,60
724.1961453799158,1781612389.76041,1.9376524686813354,-0.0016277116956189275,9.811495780944824,1.76334845036763e-06,2.4632445274619386e-05,5.110196798341349e-05,0.0,3.2600000000000002,60
724.2061453796923,1781612389.7704663,1.935333013534546,-0.00028414602275006473,9.811491966247559,-4.543717295746319e-06,2.44062757701613e-05,5.586528641288169e-05,0.0,3.27,60
724.2161453794688,1781612389.779586,1.9388737678527832,-0.00019527679251041263,9.811579704284668,-9.778716957953293e-06,2.4322131139342673e-05,6.048208524589427e-05,0.0,3.2800000000000002,60
724.2261453792453,1781612389.7916563,1.927469253540039,0.006403389386832714,9.811553955078125,9.372748536407016e-06,2.4124241463141516e-05,4.603223715093918e-05,0.0,3.29,60
724.2361453790218,1781612389.801679,1.930793285369873,-0.0016216825461015105,9.811599731445312,2.633072654134594e-06,2.4409006073256023e-05,5.0731741794152185e-05,0.0,3.3000000000000003,60
724.2461453787982,1781612389.812785,1.9283878803253174,-0.00024688499979674816,9.81159782409668,-3.6557362363964785e-06,2.465109901095275e-05,5.546429383684881e-05,0.0,3.31,60
724.2561453785747,1781612389.823307,1.9324558973312378,-0.000550020020455122,9.811517715454102,-8.871705176716205e-06,2.4341608877875842e-05,6.0184938774909824e-05,0.0,3.3200000000000003,60
724.2661453783512,1781612389.8338153,1.9202601909637451,0.0066348775289952755,9.811556816101074,1.0031474630523007e-05,2.4326347556780092e-05,4.586554132401943e-05,0.0,3.33,60
724.2761453781277,1781612389.8433213,1.923903226852417,-0.001603268668986857,9.81157112121582,2.8198815016367007e-06,2.4319018848473206e-05,5.055675865150988e-05,0.0,3.34,60
724.2861453779042,1781612389.8538306,1.9216097593307495,-0.00029315927531570196,9.811524391174316,-3.867851319228066e-06,2.424277590762358e-05,5.52195924683474e-05,0.0,3.35,60
724.2961453776807,1781612389.864188,1.925506353378296,-0.0005305681261233985,9.811568260192871,-8.911848453863058e-06,2.4109014702844433e-05,5.989020428387448e-05,0.0,3.36,60
724.3061453774571,1781612389.8746958,1.9134646654129028,0.006611353252083063,9.811552047729492,9.717449756863061e-06,2.43671347561758e-05,4.558797081699595e-05,0.0,3.37,60
724.3161453772336,1781612389.8848839,1.9168516397476196,-0.0004833483253605664,9.811549186706543,2.693834403544315e-06,2.436659087834414e-05,5.029059684602544e-05,0.0,3.38,60
724.3261453770101,1781612389.8963974,1.914954662322998,-0.0013407407095655799,9.811528205871582,-3.6628437101171585e-06,2.4216502424678765e-05,5.4926524171605706e-05,0.0,3.39,60
