t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
700.0893386863172,1781615240.1501627,3.0141193866729736,-0.02206750400364399,9.639917373657227,-0.00027278228662908077,-0.008997639641165733,-0.00040507360245101154,0.0,0.29,30
700.0993386860937,1781615240.1602135,3.0201337337493896,-0.0012172640999779105,9.623994827270508,-0.00018140052270609885,-0.005644547287374735,-0.00036348748835735023,0.0,0.3,30
700.1093386858702,1781615240.171727,3.0239222049713135,0.01186644658446312,9.614235877990723,-8.986426109913737e-05,-0.002588177565485239,-0.00046763074351474643,0.0,0.31,30
700.1193386856467,1781615240.1832309,3.029022455215454,-0.0180499404668808,9.610520362854004,-0.00014078621461521834,0.00016861024778336287,-0.00040642666863277555,0.0,0.32,30
700.1293386854231,1781615240.1937373,3.034252643585205,0.020927174016833305,9.612598419189453,4.6902910980861634e-05,0.002626620465889573,-0.0004770218802150339,0.0,0.33,30
700.1393386851996,1781615240.2042522,3.0389204025268555,-0.024123072624206543,9.619590759277344,-2.860862332454417e-05,0.004791020881384611,-0.0003981016925536096,0.0,0.34,30
700.1493386849761,1781615240.2139251,3.0429270267486572,-0.009150098077952862,9.631244659423828,-3.3546766644576564e-05,0.0066690645180642605,-0.0003891745291184634,0.0,0.35000000000000003,30
700.1593386847526,1781615240.2234306,3.04728627204895,0.021348880603909492,9.64677619934082,0.00015513674588873982,0.008270272985100746,-0.00045778739149682224,0.0,0.36,30
700.1693386845291,1781615240.233946,3.051835536956787,-0.018977006897330284,9.665129661560059,8.650581003166735e-05,0.009605764411389828,-0.0003952454135287553,0.0,0.37,30
700.1793386843055,1781615240.2444506,3.0556137561798096,0.019735297188162804,9.686086654663086,0.0002513870131224394,0.010687392204999924,-0.0004676136595662683,0.0,0.38,30
700.189338684082,1781615240.2539544,3.0591535568237305,-0.021813927218317986,9.708459854125977,0.00015867114416323602,0.011528669856488705,-0.0003916530404239893,0.0,0.39,30
700.1993386838585,1781615240.2654684,3.0634350776672363,-0.009660567156970501,9.732026100158691,0.00013418721209745854,0.012143269181251526,-0.00038497362402267754,0.0,0.4,30
700.209338683635,1781615240.2755153,3.067129135131836,0.020615750923752785,9.756007194519043,0.0003002132289111614,0.012545442208647728,-0.00045412869076244533,0.0,0.41000000000000003,30
700.2193386834115,1781615240.2846973,3.0699498653411865,-0.017826367169618607,9.779659271240234,0.00021156818547751755,0.012750223278999329,-0.0003950215468648821,0.0,0.42,30
700.229338683188,1781615240.2952032,3.074249029159546,0.019313789904117584,9.802927017211914,0.000354783987859264,0.012772612273693085,-0.00046728263259865344,0.0,0.43,30
700.2393386829644,1781615240.3080945,3.0768256187438965,-0.020730875432491302,9.824976921081543,0.0002415051858406514,0.012628335505723953,-0.00039502332219853997,0.0,0.44,30
700.2493386827409,1781615240.3181057,3.0809273719787598,-0.0013415454886853695,9.845854759216309,0.0002812255406752229,0.012332878075540066,-0.00035923998802900314,0.0,0.45,30
700.2593386825174,1781615240.3261056,3.084271192550659,0.01125253364443779,9.86509895324707,0.0003156728926114738,0.011902195401489735,-0.00046455938718281686,0.0,0.46,30
700.2693386822939,1781615240.3365057,3.0870494842529297,-0.01771220751106739,9.882450103759766,0.00021183952048886567,0.01135228667408228,-0.0004118395154364407,0.0,0.47000000000000003,30
700.2793386820704,1781615240.3461215,3.0900700092315674,0.021543212234973907,9.898064613342285,0.0003452255332376808,0.010698825120925903,-0.0004813227860722691,0.0,0.48,30
700.2893386818469,1781615240.3576348,3.0940439701080322,-0.022361043840646744,9.91141414642334,0.00021451289649121463,0.0099577521905303,-0.0004110401205252856,0.0,0.49,30
700.2993386816233,1781615240.367141,3.0966663360595703,0.020858461037278175,9.922964096069336,0.0003342962882015854,0.009144436568021774,-0.0004822144692298025,0.0,0.5,30
700.3093386813998,1781615240.3766441,3.1007297039031982,-0.021588049829006195,9.932230949401855,0.00019265014270786196,0.008274168707430363,-0.0004088509303983301,0.0,0.51,30
700.3193386811763,1781615240.3861485,3.1037847995758057,0.019166074693202972,9.939719200134277,0.0003042306925635785,0.007361411117017269,-0.00048096018144860864,0.0,0.52,30
700.3293386809528,1781615240.396152,3.1056947708129883,-0.02008088119328022,9.94505786895752,0.00015720076044090092,0.006420677062124014,-0.0004077363118994981,0.0,0.53,30
700.3393386807293,1781615240.4063818,3.111065626144409,0.018946034833788872,9.948784828186035,0.00026378518668934703,0.0054650758393108845,-0.0004804120399057865,0.0,0.54,30
700.3493386805058,1781615240.417521,3.114044427871704,-0.022952724248170853,9.950567245483398,0.00011347030522301793,0.00450754864141345,-0.00040768011240288615,0.0,0.55,30
700.3593386802822,1781615240.4270248,3.116081714630127,0.021843764930963516,9.95106029510498,0.00021802597620990127,0.003560449928045273,-0.00048046998563222587,0.0,0.56,30
700.3693386800587,1781615240.437531,3.116849899291992,-0.021525094285607338,9.950644493103027,6.659609061898664e-05,0.002646459499374032,-0.0004081698425579816,0.0,0.5700000000000001,30
700.3793386798352,1781615240.4479148,3.117497444152832,0.020393993705511093,9.948880195617676,0.00017061905236914754,0.0017726740334182978,-0.00048111932119354606,0.0,0.58,30
700.3893386796117,1781615240.4564183,3.1172397136688232,-0.021510301157832146,9.945456504821777,1.9025550500373356e-05,0.0009459047578275204,-0.00040858035208657384,0.0,0.59,30
700.3993386793882,1781615240.467467,3.117600440979004,-0.0008339841733686626,9.941048622131348,3.475236735539511e-05,0.00017157233378384262,-0.00037266980507411063,0.0,0.6,30
700.4093386791646,1781615240.477974,3.117924213409424,0.012355450540781021,9.935542106628418,4.483928205445409e-05,-0.0005454967613331974,-0.0004796713765244931,0.0,0.61,30
700.4193386789411,1781615240.4884803,3.1180944442749023,-0.019124669954180717,9.929154396057129,-7.741360604995862e-05,-0.0012013510568067431,-0.0004282695590518415,0.0,0.62,30
700.4293386787176,1781615240.4975402,3.1188995838165283,0.022349895909428596,9.92232894897461,5.0347029173281044e-05,-0.0017931279726326466,-0.0004967233398929238,0.0,0.63,30
700.4393386784941,1781615240.507044,3.1188721656799316,-0.02105581760406494,9.914801597595215,-8.946713205659762e-05,-0.002318378770723939,-0.00042622623732313514,0.0,0.64,30
700.4493386782706,1781615240.517422,3.1194279193878174,0.0003272416943218559,9.907204627990723,-5.6277160183526576e-05,-0.0027761636301875114,-0.00038724998012185097,0.0,0.65,30
700.4593386780471,1781615240.5315337,3.1208431720733643,0.019769906997680664,9.899372100830078,4.885283487965353e-05,-0.003166051348671317,-0.00046309366007335484,0.0,0.66,30
700.4693386778235,1781615240.5420475,3.1197876930236816,-0.020651431754231453,9.891419410705566,-8.999485726235434e-05,-0.003488194430246949,-0.00039471196942031384,0.0,0.67,30
700.4793386776,1781615240.5515609,3.1225368976593018,0.018614809960126877,9.883777618408203,1.9513588995323516e-05,-0.0037440997548401356,-0.00047030526911839843,0.0,0.68,30
700.4893386773765,1781615240.5620656,3.1210391521453857,-0.02088833414018154,9.876140594482422,-0.00011851979797938839,-0.00393528351560235,-0.0003986260562669486,0.0,0.6900000000000001,30
700.499338677153,1781615240.5723417,3.123206853866577,6.233801832422614e-05,9.868989944458008,-9.39748715609312e-05,-0.004064466804265976,-0.00036433644709177315,0.0,0.7000000000000001,30
700.5093386769295,1781615240.5817618,3.12314510345459,0.0115879001095891,9.862116813659668,-6.819170084781945e-05,-0.004134747665375471,-0.0004718110430985689,0.0,0.71,30
700.519338676706,1781615240.5922806,3.124641180038452,-0.01769997924566269,9.855636596679688,-0.0001758143334882334,-0.00414966931566596,-0.00041888002306222916,0.0,0.72,30
700.5293386764824,1781615240.6025007,3.1257293224334717,0.02069171890616417,9.849814414978027,-3.711372482939623e-05,-0.004113434348255396,-0.0004899954656139016,0.0,0.73,30
700.5393386762589,1781615240.6131623,3.125624895095825,-0.022122344002127647,9.844247817993164,-0.0001617461966816336,-0.0040303985588252544,-0.000417274481151253,0.0,0.74,30
700.5493386760354,1781615240.6243577,3.127561330795288,0.0009814501972869039,9.839449882507324,-0.00011816267215181142,-0.003905302844941616,-0.00037877712748013437,0.0,0.75,30
700.5593386758119,1781615240.63455,3.1277763843536377,0.01179705560207367,9.835136413574219,-8.008382428670302e-05,-0.0037429288495332003,-0.00048658845480531454,0.0,0.76,30
700.5693386755884,1781615240.6440554,3.129356622695923,-0.01924077793955803,9.8313570022583,-0.0001802108745323494,-0.003548231441527605,-0.0004292998928576708,0.0,0.77,30
700.5793386753649,1781615240.6535704,3.1314139366149902,0.021078776568174362,9.828274726867676,-2.812672028085217e-05,-0.0033265508245676756,-0.000499633839353919,0.0,0.78,30
700.5893386751413,1781615240.6630898,3.13039231300354,-0.021029509603977203,9.825552940368652,-0.0001468810223741457,-0.0030825412832200527,-0.00042312080040574074,0.0,0.79,30
700.5993386749178,1781615240.6713738,3.133439302444458,-0.001710827462375164,9.823567390441895,-9.63562197284773e-05,-0.0028213527984917164,-0.0003821957507170737,0.0,0.8,30
700.6093386746943,1781615240.6808884,3.1340832710266113,0.01176894549280405,9.822056770324707,-5.0890070269815624e-05,-0.002547705778852105,-0.0004901591455563903,0.0,0.81,30
700.6193386744708,1781615240.6924057,3.1347999572753906,-0.01802259311079979,9.820965766906738,-0.00014650209050159901,-0.002266101073473692,-0.00043108235695399344,0.0,0.8200000000000001,30
700.6293386742473,1781615240.7035265,3.1366398334503174,0.001090803649276495,9.820501327514648,-7.920930511318147e-05,-0.0019808753859251738,-0.00039208843372762203,0.0,0.8300000000000001,30
